Gene_name	TranscriptID	Chromosome	Transcript_length	GC_Content	GC_Stretch	Missing_exon	Deleted_exon	TOGA_status
KSR2	XM_031948681.1	NC_045426.1	2835	53.86	3.94886363636364	Yes	No	PI
ZNF516	XM_031946716.1	NC_045426.1	3516	47.53	3.66071428571429	No	No	I
C1H22orf31	XM_031948838.1	NC_045426.1	909	58.09	4.44117647058824	No	No	I
ATXN2L	XM_023497869.2	NC_045426.1	3135	56.46	4.1906976744186	Yes	No	I
MPG	XM_031945680.1	NC_045426.1	984	56.40	4.20588235294118	Yes	No	PI
VASN	XM_031945602.1	NC_045426.1	2463	68.94	5.28125	Yes	No	UL
LOC116420459	XM_031945436.1	NC_045426.1	519	75.53	6.85106382978723	No	No	L
MRI1	XM_003760692.4	NC_045426.1	1077	58.68	4.11688311688312	No	No	I
GATA6	XM_031946539.1	NC_045426.1	1776	60.53	4.71111111111111	No	No	I
P2RX2	XM_031956848.1	NC_045426.1	1362	54.41	4.27272727272727	No	No	I
ZNF521	XM_031946502.1	NC_045426.1	4059	45.45	3.51515151515152	Yes	No	I
CEBPD	XM_031946430.1	NC_045426.1	1074	71.97	7.69014084507042	No	No	I
HMCES	XM_031956451.1	NC_045426.1	987	48.33	3.68085106382979	No	No	I
LMNB1	XM_003759501.4	NC_045426.1	1761	44.29	3.76271186440678	No	No	I
LOC100914966	XM_031944053.1	NC_045426.1	477	50.10	4.625	No	No	UL
RELCH	XM_031946171.1	NC_045426.1	2547	41.30	3.33333333333333	No	No	I
USP19	XM_031959433.1	NC_045426.1	4140	54.54	4.01181102362205	No	No	I
RNF185	XM_031948941.1	NC_045426.1	588	58.84	4.55813953488372	Yes	No	M
CLDN9	XM_031945637.1	NC_045426.1	654	59.48	4.02083333333333	No	No	I
PDE4D	XM_031948614.1	NC_045426.1	2337	46.77	3.47474747474747	No	No	I
IQCD	XM_031948640.1	NC_045426.1	1329	55.46	4.01369863013699	No	No	I
PXMP2	XM_003760905.4	NC_045426.1	786	55.98	4.62962962962963	No	No	UL
ANKS6	XM_023497696.2	NC_045426.1	2646	47.32	4.05405405405405	No	No	I
FAM120A	XM_031956863.1	NC_045426.1	3348	49.10	3.96932515337423	No	No	I
GMPR	XM_031946820.1	NC_045426.1	954	48.11	3.44736842105263	No	No	I
ERICH5	XM_003762681.4	NC_045426.1	1788	44.85	3.32258064516129	No	No	I
IER2	XM_003760667.4	NC_045426.1	708	63.14	4.6	No	No	I
LOC105749532	XM_012543188.3	NC_045426.1	1602	49.94	3.62765957446809	No	No	I
CLPP	XM_031947753.1	NC_045426.1	741	56.68	4.42307692307692	Yes	No	PI
MTMR14	XM_031954606.1	NC_045426.1	2016	51.93	4.27272727272727	No	No	UL
SPTLC1	XM_031943819.1	NC_045426.1	957	38.24	3.30434782608696	No	No	I
ATXN2	XM_031948583.1	NC_045426.1	3114	49.29	3.75301204819277	No	No	I
C1H9orf24	XM_003761772.3	NC_045426.1	780	46.67	3.67857142857143	Yes	No	PI
TNS3	XM_031957264.1	NC_045426.1	4320	47.34	3.56807511737089	No	No	I
DROSHA	XM_031946155.1	NC_045426.1	4167	43.82	3.61073825503356	No	No	I
FAHD1	XM_003762008.4	NC_045426.1	666	57.21	4.13207547169811	No	No	I
DNASE1	XM_003761889.3	NC_045426.1	846	46.81	3.87878787878788	No	No	I
INVS	XM_031945541.1	NC_045426.1	3300	44.88	3.50806451612903	No	No	I
ACER1	XM_031947752.1	NC_045426.1	807	48.20	3.69230769230769	No	No	I
LOC105749332	XM_031946530.1	NC_045426.1	1197	42.36	3.53333333333333	No	No	I
MAP4	XM_031960939.1	NC_045426.1	6621	47.11	3.67666666666667	No	No	I
GOLPH3	XM_031945885.1	NC_045426.1	768	51.69	4.72972972972973	No	No	I
TADA3	XM_023498165.2	NC_045426.1	1407	57.57	3.99074074074074	No	No	I
DAPK3	XM_031947854.1	NC_045426.1	1617	55.53	4.56382978723404	Yes	No	PI
MITF	XM_023498108.2	NC_045426.1	1581	49.53	3.71951219512195	No	No	I
TEX43	XM_003759502.3	NC_045426.1	525	40.57	3.55555555555556	No	No	I
MATK	XM_031947860.1	NC_045426.1	1158	54.58	3.96825396825397	No	No	I
PIP5K1C	XM_031947873.1	NC_045426.1	2127	50.07	3.94285714285714	Yes	No	I
LOC100920101	XM_031948310.1	NC_045426.1	831	51.87	3.85294117647059	No	No	I
CTNND2	XM_031952730.1	NC_045426.1	3012	48.80	3.43243243243243	No	No	I
ZBTB10	XM_023495955.2	NC_045426.1	1698	39.34	3.62790697674419	No	No	I
PTK2	XM_012541848.3	NC_045426.1	3405	44.26	3.5530303030303	Yes	No	I
PERCC1	XM_031945772.1	NC_045426.1	840	52.86	3.75	No	No	I
RAMP3	XM_012543741.2	NC_045426.1	441	44.44	3.66666666666667	No	No	I
MAK	XM_031946861.1	NC_045426.1	1890	40.11	3.46268656716418	No	No	I
UHRF2	XM_031961949.1	NC_045426.1	2217	43.71	3.57534246575342	Yes	No	I
ZNF532	XM_031945907.1	NC_045426.1	3906	45.72	3.73291925465838	No	No	I
PCBP4	XM_031958377.1	NC_045426.1	1278	64.40	4.8348623853211	Yes	No	PI
MRPL28	XM_031945700.1	NC_045426.1	762	45.01	3.48275862068966	No	No	I
DALRD3	XM_031959543.1	NC_045426.1	1905	59.84	4.57142857142857	No	No	UL
TFAP4	XM_023497721.2	NC_045426.1	861	55.98	3.80769230769231	Yes	No	PI
USP22	XM_031940382.1	NC_045426.1	1239	44.79	3.33333333333333	No	No	I
DCDC2	XM_023496313.2	NC_045426.1	1491	42.59	3.6875	No	No	I
SMCHD1	XM_031946585.1	NC_045426.1	6012	38.37	3.77027027027027	Yes	No	I
LOC100931469	XM_031959403.1	NC_045426.1	5385	62.71	4.43803418803419	Yes	No	PI
RSPO2	XM_003760322.2	NC_045426.1	732	42.90	3.375	No	No	I
LSM4	XM_031948210.1	NC_045426.1	378	53.44	4.73684210526316	No	No	I
LOC100926834	XM_012548682.3	NC_045426.1	381	61.15	4.66666666666667	No	No	I
ALAS1	XM_031958209.1	NC_045426.1	1920	47.66	3.88888888888889	No	No	I
TMEM159	XM_003763030.3	NC_045426.1	483	46.38	3.64285714285714	No	No	I
ENC1	XM_003759462.4	NC_045426.1	1770	52.77	3.8989898989899	No	No	I
SMCHD1	XM_031946582.1	NC_045426.1	6048	38.48	3.77852348993289	No	No	I
KIF27	XM_023497675.2	NC_045426.1	4248	39.27	3.375	No	No	I
PODNL1	XM_031947682.1	NC_045426.1	1398	61.37	4.37623762376238	No	No	I
FOXP1	XM_023498118.2	NC_045426.1	1749	47.28	3.6027397260274	No	No	I
ADAMTS6	XM_031965571.1	NC_045426.1	2706	45.49	3.55371900826446	No	No	I
KHDRBS3	XM_031947233.1	NC_045426.1	1035	44.83	4.03125	Yes	No	PI
CD83	XM_012541630.3	NC_045426.1	630	42.70	3.7	No	No	I
DDX39A	XM_003760655.3	NC_045426.1	1284	50.23	3.95384615384615	No	No	I
SULF1	XM_023495970.2	NC_045426.1	2613	43.40	3.46153846153846	No	No	I
MAD1L1	XM_031950409.1	NC_045426.1	2004	43.81	3.2962962962963	Yes	No	PI
PCMTD1	XM_031946415.1	NC_045426.1	858	40.91	3.71428571428571	No	No	I
PIGO	XM_023497649.2	NC_045426.1	3198	55.75	3.83870967741935	No	No	I
C1H16orf96	XM_031945499.1	NC_045426.1	4605	48.60	3.77593360995851	Yes	No	UL
RILPL1	XM_031948450.1	NC_045426.1	1203	59.68	4.42857142857143	Yes	No	PI
LOC100923267	XM_012550129.2	NC_045426.1	945	41.59	3.5	No	No	I
TBXA2R	XM_031947881.1	NC_045426.1	1107	65.94	4.70588235294118	No	No	I
ATP2B2	XM_031955181.1	NC_045426.1	3597	50.51	3.80927835051546	No	No	I
RPL36	XM_003760609.4	NC_045426.1	318	53.14	4.28571428571429	No	No	I
SLF1	XM_031949750.1	NC_045426.1	2406	39.78	3.51666666666667	No	No	I
GATA6	XM_031946534.1	NC_045426.1	1866	60.24	4.70714285714286	No	No	I
ATRIP	XM_031961170.1	NC_045426.1	2604	49.42	4.16037735849057	No	No	I
RALBP1	XM_031946642.1	NC_045426.1	1971	43.28	3.35211267605634	No	No	I
ST8SIA3	XM_012541479.3	NC_045426.1	1143	42.08	3.69047619047619	No	No	I
GNG14	XM_031947615.1	NC_045426.1	267	58.05	3.65	No	No	I
ATP5F1D	XM_031948039.1	NC_045426.1	519	66.28	5.25581395348837	No	No	I
CARMIL1	XM_031946772.1	NC_045426.1	4293	44.07	3.45402298850575	Yes	No	PI
FBRS	XM_031940120.1	NC_045426.1	2916	65.95	5.11020408163265	Yes	No	M
CCDC151	XM_012541872.2	NC_045426.1	1731	49.74	3.81818181818182	No	No	I
MYO5B	XM_031945961.1	NC_045426.1	5481	46.12	3.61792452830189	Yes	No	PI
LOC116420725	XM_031947369.1	NC_045426.1	450	56.67	3.93333333333333	No	No	I
RFESD	XM_031967787.1	NC_045426.1	624	34.29	3.09090909090909	No	No	UL
RPP14	XM_031953285.1	NC_045426.1	399	40.85	3.33333333333333	No	No	I
TSNARE1	XM_031947287.1	NC_045426.1	2319	58.69	4.12280701754386	No	No	I
SYCE2	XM_031947641.1	NC_045426.1	519	43.55	3.46153846153846	No	No	I
ENOSF1	XM_031946563.1	NC_045426.1	1086	43.83	3.5531914893617	No	No	I
PAGR1	XM_031963684.1	NC_045426.1	780	66.67	4.92424242424242	No	No	I
GFOD1	XM_031946839.1	NC_045426.1	864	58.68	4.24193548387097	No	No	I
KIF2A	XM_031965408.1	NC_045426.1	2235	41.16	3.83870967741935	No	No	I
MAPKAPK5	XM_031948606.1	NC_045426.1	1236	47.98	3.60344827586207	Yes	No	I
POLR1E	XM_031937074.1	NC_045426.1	1224	40.44	3.525	No	No	I
ARSK	XM_031967743.1	NC_045426.1	1416	38.06	3.5	No	No	I
TMEM38A	XM_003760999.4	NC_045426.1	900	51.33	3.98	No	No	I
ELOVL2	XM_003760177.4	NC_045426.1	969	40.35	3.31818181818182	No	No	I
CPLX4	XM_031945902.1	NC_045426.1	483	40.79	3.61538461538462	No	No	I
CRBN	XM_031954191.1	NC_045426.1	1329	42.36	3.51162790697674	No	No	I
C1H3orf18	XM_003762262.4	NC_045426.1	471	55.84	4.0625	No	No	I
NIM1K	XM_003759906.3	NC_045426.1	1308	46.18	3.84745762711864	No	No	I
KIF13A	XM_031946801.1	NC_045426.1	5937	44.67	3.49537037037037	No	No	I
KIF27	XM_023497676.2	NC_045426.1	2823	39.11	3.55769230769231	No	No	I
CAMK1	XM_003762425.4	NC_045426.1	1113	55.26	4	No	No	I
CLIP1	XM_031948504.1	NC_045426.1	6468	41.73	3.54437869822485	No	No	I
LOC100918963	XM_031945390.1	NC_045426.1	6081	49.22	3.62626262626263	No	No	I
IER3IP1	XM_031945979.1	NC_045426.1	249	49.00	3.84615384615385	No	No	I
RBFOX1	XM_031951416.1	NC_045426.1	1287	51.05	3.8	Yes	No	PI
OSBPL1A	XM_031946517.1	NC_045426.1	1314	42.85	3.41463414634146	No	No	I
RPUSD1	XM_003761985.4	NC_045426.1	912	56.36	3.74603174603175	Yes	No	PI
LOC100916187	XM_031948315.1	NC_045426.1	1854	52.97	3.7280701754386	No	No	I
RALA	XM_003762630.4	NC_045426.1	621	48.47	4.23076923076923	Yes	No	PI
TCF4	XM_012541488.3	NC_045426.1	2016	47.92	3.49450549450549	No	No	UL
CELF4	XM_031946015.1	NC_045426.1	1701	58.20	4.48387096774194	No	No	I
RGL3	XM_031947746.1	NC_045426.1	2199	61.30	4.49122807017544	Yes	No	UL
ARHGEF3	XM_031952280.1	NC_045426.1	1569	57.87	4.22429906542056	Yes	No	PI
OSMR	XM_012541429.3	NC_045426.1	2919	38.85	3.54666666666667	No	No	I
SLC35B3	XM_023496348.2	NC_045426.1	1218	38.01	3.4375	No	No	I
ILF3	XM_031947530.1	NC_045426.1	2706	49.04	3.78030303030303	No	No	I
PRKCB	XM_031945585.1	NC_045426.1	2268	49.38	4.15178571428571	No	No	I
TRAF7	XM_031945858.1	NC_045426.1	1785	51.88	3.86813186813187	No	No	I
ARPP21	XM_031951447.1	NC_045426.1	861	53.89	3.95833333333333	Yes	No	PI
SMIM4	XM_031957862.1	NC_045426.1	216	43.06	3.5	No	No	I
CIT	XM_023497175.2	NC_045426.1	6216	48.38	3.70877192982456	No	No	I
PIP5K1C	XM_031947876.1	NC_045426.1	2097	50.07	3.95192307692308	Yes	No	I
SBNO2	XM_031948033.1	NC_045426.1	3945	56.45	4.22779922779923	Yes	No	PI
DNAJB1	XM_031947709.1	NC_045426.1	723	49.93	3.91304347826087	Yes	No	M
LOC100920968	XM_003763268.1	NC_045426.1	558	48.21	3.5	Yes	No	M
RBM5	XM_031958984.1	NC_045426.1	2727	46.13	3.6697247706422	No	No	I
LOC100925754	XM_031968144.1	NC_045426.1	1401	39.54	3.55555555555556	No	No	I
DGCR8	XM_023498681.2	NC_045426.1	2322	46.38	3.88421052631579	No	No	I
CACNA1A	XM_031947663.1	NC_045426.1	7134	53.00	4.11210762331839	Yes	Yes	PI
PRICKLE2	XM_023498094.2	NC_045426.1	2520	61.87	4.57142857142857	No	No	I
PBRM1	XM_031957577.1	NC_045426.1	5181	44.06	3.84343434343434	No	No	I
ECPAS	XM_031942834.1	NC_045426.1	5535	43.07	3.44210526315789	No	No	I
ACACB	XM_031948759.1	NC_045426.1	7341	54.80	4.10561797752809	Yes	No	PI
GRM7	XM_031954361.1	NC_045426.1	2931	48.79	4.13888888888889	No	No	I
RIMS2	XM_031947092.1	NC_045426.1	4005	45.69	3.63803680981595	No	No	I
LOC100926359	XM_031946242.1	NC_045426.1	1134	51.23	3.92307692307692	No	No	I
DLGAP1	XM_012541521.2	NC_045426.1	2055	50.80	3.73451327433628	No	No	I
YDJC	XM_031949040.1	NC_045426.1	957	71.06	5.29032258064516	Yes	No	M
PKIA	XM_031946238.1	NC_045426.1	273	49.08	3.75	Yes	No	I
NEFH	XM_031948867.1	NC_045426.1	3162	59.04	5.2680412371134	Yes	No	M
KIAA1671	XM_031948802.1	NC_045426.1	5667	57.84	4.23488372093023	No	No	I
NOC4L	XM_031948377.1	NC_045426.1	1329	54.18	3.925	Yes	No	PI
CRTC1	XM_031948183.1	NC_045426.1	1848	55.95	3.93846153846154	Yes	No	PI
DDX49	XM_012542188.3	NC_045426.1	1530	53.01	3.93975903614458	Yes	No	PI
SETD5	XM_031954543.1	NC_045426.1	4488	50.09	3.75431034482759	No	No	I
TRPM3	XM_031943669.1	NC_045426.1	5049	45.26	3.58252427184466	No	No	I
LUC7L	XM_031945685.1	NC_045426.1	870	46.09	3.86206896551724	No	No	I
RNF182	XM_031946828.1	NC_045426.1	744	52.02	3.56818181818182	No	No	I
DROSHA	XM_031946147.1	NC_045426.1	4425	45.08	3.81976744186047	No	No	I
PGAP6	XM_031945702.1	NC_045426.1	2118	54.77	3.76923076923077	No	No	I
PRKDC	XM_023496026.2	NC_045426.1	12423	39.15	3.54430379746835	No	No	I
TTC37	XM_023496062.2	NC_045426.1	4710	40.79	3.47857142857143	No	No	I
NSMCE1	XM_012543329.3	NC_045426.1	849	42.99	3.71875	No	No	I
RANBP3L	XM_031964180.1	NC_045426.1	1509	38.90	3.25	No	No	I
TCF4	XM_031945935.1	NC_045426.1	1650	47.64	3.65753424657534	No	No	I
PXDC1	XM_012541690.3	NC_045426.1	696	45.69	3.89655172413793	No	No	I
C1H18orf25	XM_031945998.1	NC_045426.1	1005	46.77	3.53125	No	No	I
GML	XM_031947508.1	NC_045426.1	705	54.75	4.92857142857143	No	No	UL
TBC1D10B	XM_003761601.4	NC_045426.1	2685	59.40	4.33333333333333	Yes	No	PI
PGAP4	XM_031961291.1	NC_045426.1	1191	53.23	4.38461538461539	No	No	I
RELCH	XM_031946165.1	NC_045426.1	3672	45.72	4.3125	No	No	I
B4GALT1	XM_031938200.1	NC_045426.1	1050	49.71	4.91489361702128	No	No	I
CARHSP1	XM_031944818.1	NC_045426.1	444	54.05	3.93333333333333	No	No	I
LAPTM4B	XM_031947022.1	NC_045426.1	765	46.01	3.86666666666667	No	No	I
WIZ	XM_031947931.1	NC_045426.1	3510	58.12	4.13475177304965	No	No	I
SERINC5	XM_031965963.1	NC_045426.1	1389	45.79	3.68421052631579	No	No	I
PRR16	XM_031938916.1	NC_045426.1	792	50.13	3.65714285714286	No	No	I
FBXO10	XM_031937060.1	NC_045426.1	2898	50.90	3.98026315789474	No	No	I
FCER2	XM_012542304.3	NC_045426.1	927	50.49	3.60416666666667	No	No	I
TGS1	XM_012541319.3	NC_045426.1	2394	37.05	3.43396226415094	No	No	I
KIAA0319	XM_031946778.1	NC_045426.1	3246	46.55	3.55725190839695	No	No	I
PDP1	XM_031946992.1	NC_045426.1	1611	51.40	3.98947368421053	No	No	I
PIEZO2	XM_031946652.1	NC_045426.1	8520	40.58	3.38490566037736	No	No	I
DYNLL1	XM_031948727.1	NC_045426.1	270	50.74	3.86666666666667	No	No	I
SOX8	XM_003761969.3	NC_045426.1	1425	58.18	4.28846153846154	No	No	I
CACNA2D3	XM_031952110.1	NC_045426.1	2841	46.15	3.67226890756303	No	No	I
CBWD1	XM_031943842.1	NC_045426.1	1155	40.78	3.96551724137931	No	No	I
PRSS53	XM_031939861.1	NC_045426.1	1422	55.49	3.8804347826087	No	No	I
NARS1	XM_031945924.1	NC_045426.1	1647	42.99	3.5	No	No	I
NCOA2	XM_031946279.1	NC_045426.1	4509	46.71	3.50510204081633	Yes	No	PI
DHX30	XM_031960905.1	NC_045426.1	3696	57.12	4.28235294117647	Yes	No	I
LOC100920272	XM_023497654.2	NC_045426.1	6471	52.36	3.75182481751825	Yes	No	M
PTCH1	XM_031937701.1	NC_045426.1	4152	45.91	3.51612903225806	No	No	I
RADIL	XM_031941008.1	NC_045426.1	2790	49.53	3.64444444444444	No	No	UL
PDCD1LG2	XM_012544067.3	NC_045426.1	819	41.76	3.6	No	No	I
MAP4	XM_031960973.1	NC_045426.1	6528	47.14	3.68350168350168	No	No	I
PTK2	XM_031947255.1	NC_045426.1	3300	44.15	3.46875	No	No	I
ZFAND5	XM_012542907.2	NC_045426.1	642	43.77	3.6	No	No	I
RAI14	XM_031963933.1	NC_045426.1	2928	42.38	3.36904761904762	Yes	No	PI
CELF4	XM_031946040.1	NC_045426.1	1386	57.86	4.26923076923077	No	No	I
CACNA2D3	XM_031952106.1	NC_045426.1	2859	46.20	3.66942148760331	No	No	I
GRP	XM_003759966.2	NC_045426.1	450	50.89	3.92307692307692	No	No	I
MYLPF	XM_031940328.1	NC_045426.1	450	48.22	3.52631578947368	No	No	I
LOC100935020	XM_031968594.1	NC_045426.1	3252	42.93	3.45714285714286	No	No	I
JPH1	XM_012541260.3	NC_045426.1	1986	48.59	3.85321100917431	No	No	I
DRC3	XM_031938511.1	NC_045426.1	1572	37.72	3.27272727272727	No	No	I
CCDC62	XM_031948484.1	NC_045426.1	1914	43.16	3.79032258064516	No	No	I
ELOC	XM_031946249.1	NC_045426.1	339	39.23	3.625	No	No	I
LLGL1	XM_031938575.1	NC_045426.1	3150	57.27	4.00865800865801	Yes	No	I
NAPRT	XM_031947324.1	NC_045426.1	1668	63.55	4.34228187919463	No	No	I
TAOK3	XM_031948691.1	NC_045426.1	2697	50.43	3.87022900763359	No	No	I
TESK1	XM_031945371.1	NC_045426.1	2544	67.73	5.41666666666667	Yes	No	PI
MAP1B	XM_031966732.1	NC_045426.1	7422	50.63	3.87239583333333	Yes	No	M
PLD6	XM_031938275.1	NC_045426.1	792	64.14	6.01818181818182	No	No	I
FAM214B	XM_031945398.1	NC_045426.1	1614	60.84	4.20300751879699	No	No	I
TENT2	XM_031966049.1	NC_045426.1	1512	40.48	3.30769230769231	No	No	I
BRD9	XM_031946090.1	NC_045426.1	1797	41.85	3.51063829787234	Yes	No	I
CSPP1	XM_031946307.1	NC_045426.1	3126	39.28	3.56944444444444	No	No	I
XKR4	XM_031946392.1	NC_045426.1	1968	53.56	4.04237288135593	No	No	I
SPATC1	XM_031947402.1	NC_045426.1	1689	52.22	3.85185185185185	No	No	UL
TDGF1	XM_031940956.1	NC_045426.1	621	41.71	3.31578947368421	No	No	I
GHRL	XM_031955085.1	NC_045426.1	336	52.98	3.8	No	No	I
PPP1R42	XM_031946310.1	NC_045426.1	987	40.12	3.96296296296296	Yes	No	PI
CELF4	XM_031946017.1	NC_045426.1	1701	58.14	4.48387096774194	No	No	I
NUP153	XM_031946807.1	NC_045426.1	4470	43.94	3.60479041916168	Yes	No	PI
LOC105749676	XM_031949043.1	NC_045426.1	1503	69.59	5.63703703703704	Yes	No	M
MYBL1	XM_031946328.1	NC_045426.1	2262	38.73	3.36363636363636	Yes	No	I
GPR146	XM_003761501.4	NC_045426.1	1002	46.31	3.51351351351351	No	No	I
TASOR	XM_031952174.1	NC_045426.1	4563	39.21	3.4812030075188	No	No	I
ELOVL7	XM_031965375.1	NC_045426.1	846	41.37	3.39285714285714	No	No	I
ACACB	XM_031948762.1	NC_045426.1	7227	54.91	4.11161731207289	Yes	No	PI
LOC105749388	XM_031947237.1	NC_045426.1	2295	42.88	3.46153846153846	No	No	I
ESRP1	XM_031946997.1	NC_045426.1	1827	45.32	3.76811594202899	No	No	I
ABHD3	XM_031946543.1	NC_045426.1	1221	45.21	3.70212765957447	No	No	I
NSMCE1	XM_012543331.3	NC_045426.1	780	40.51	3.29166666666667	No	No	I
MAP2K7	XM_031948319.1	NC_045426.1	1308	54.82	4.4	Yes	No	PI
PRPF4B	XM_031946921.1	NC_045426.1	2697	40.53	3.7875	No	No	I
KBTBD8	XM_031953714.1	NC_045426.1	2139	49.98	4.51401869158879	No	No	UL
RREB1	XM_031946898.1	NC_045426.1	5226	57.04	4.30484330484331	No	No	I
DLGAP1	XM_012541519.2	NC_045426.1	2103	50.12	3.73451327433628	No	No	I
ZNF768	XM_031940204.1	NC_045426.1	1326	60.03	4.28571428571429	No	No	I
ACACB	XM_031948761.1	NC_045426.1	7341	54.80	4.10561797752809	Yes	No	PI
KLF4	XM_012543385.2	NC_045426.1	1623	57.79	4.55752212389381	No	No	I
LOC100927240	XM_003762649.3	NC_045426.1	1659	59.01	4.10294117647059	No	No	I
KMT5A	XM_031948458.1	NC_045426.1	1044	53.35	4.51666666666667	No	No	I
RBFOX1	XM_031950641.1	NC_045426.1	1413	50.04	3.77647058823529	Yes	No	PI
TUBB6	XM_003760069.4	NC_045426.1	1341	48.40	3.54838709677419	No	No	I
SMAD7	XM_003759533.4	NC_045426.1	1323	59.03	4.49484536082474	Yes	No	PI
RFX3	XM_031962230.1	NC_045426.1	2205	46.39	3.39795918367347	No	No	I
SLC52A2	XM_031947375.1	NC_045426.1	1392	56.82	3.8	Yes	No	PI
RHBDD3	XM_031948858.1	NC_045426.1	1203	70.82	4.91452991452991	Yes	No	M
LOC100932083	XM_003762795.2	NC_045426.1	942	40.45	3.34375	No	No	I
ICAM4	XM_031947733.1	NC_045426.1	816	59.93	4.12307692307692	No	No	I
LDLR	XM_031947558.1	NC_045426.1	2580	48.60	3.78448275862069	No	No	I
CTIF	XM_012541153.3	NC_045426.1	1674	55.73	4.05405405405405	Yes	No	PI
EEF1D	XM_012541998.3	NC_045426.1	2184	56.59	4.03896103896104	No	No	I
TRIP10	XM_031947726.1	NC_045426.1	1794	59.14	4.5	Yes	No	PI
MKRN2OS	XM_031955462.1	NC_045426.1	654	46.02	3.75	No	No	I
ZBTB10	XM_031946230.1	NC_045426.1	2682	50.86	5.22950819672131	Yes	No	PI
DTNA	XM_031946452.1	NC_045426.1	2151	46.58	3.59302325581395	No	No	I
DGCR2	XM_031948960.1	NC_045426.1	1626	62.18	4.3955223880597	Yes	No	PI
ACSBG2	XM_031947771.1	NC_045426.1	1953	53.05	4.1	No	No	I
SLC25A23	XM_031947740.1	NC_045426.1	1221	59.13	4.17977528089888	Yes	No	PI
TMEM68	XM_012541320.3	NC_045426.1	825	37.58	3.38095238095238	No	No	I
CHST12	XM_012542826.3	NC_045426.1	1260	42.94	3.39622641509434	No	No	I
RAD54B	XM_023496390.2	NC_045426.1	2460	38.09	3.45901639344262	No	No	I
TMOD1	XM_003761368.3	NC_045426.1	1080	41.48	3.53846153846154	No	No	I
LOC100925754	XM_031968117.1	NC_045426.1	1554	40.67	3.54347826086957	No	No	I
DOHH	XM_003760729.4	NC_045426.1	927	62.57	4.27058823529412	No	No	I
TRIB1	XM_031947192.1	NC_045426.1	1104	56.16	4.67123287671233	No	No	I
RBFOX1	XM_031951046.1	NC_045426.1	1335	50.34	3.73563218390805	Yes	No	PI
CLIP1	XM_031948516.1	NC_045426.1	3942	43.99	3.62295081967213	No	No	I
CNBP	XM_031956553.1	NC_045426.1	516	52.13	3.96296296296296	No	No	I
AQP4	XM_031946493.1	NC_045426.1	906	46.47	3.61764705882353	No	No	I
FAM3D	XM_023498083.2	NC_045426.1	678	45.43	3.6875	No	No	I
FAM214B	XM_031945401.1	NC_045426.1	1614	60.84	4.20300751879699	No	No	I
PKD1	XM_031945835.1	NC_045426.1	13032	57.40	4.10742857142857	Yes	No	PI
SLX4	XM_031945617.1	NC_045426.1	4623	41.60	3.4	No	No	I
LOC100920272	XM_031945413.1	NC_045426.1	6543	52.27	3.75060532687651	Yes	No	M
KIAA1958	XM_031942980.1	NC_045426.1	2232	47.04	3.58415841584158	No	No	I
SMIM15	XM_031965396.1	NC_045426.1	225	42.22	3.375	No	No	I
CLIP1	XM_031948505.1	NC_045426.1	6408	41.31	3.50617283950617	No	No	I
MTSS1	XM_031947176.1	NC_045426.1	2382	53.40	4.1006711409396	No	No	I
IQSEC1	XM_031945892.1	NC_045426.1	3801	54.22	4.02100840336134	Yes	No	PI
PRSS42P	XM_031960488.1	NC_045426.1	1014	49.70	3.77966101694915	No	No	I
RIMS2	XM_031947104.1	NC_045426.1	4077	44.42	3.59868421052632	No	No	I
PTK2	XM_031947265.1	NC_045426.1	3528	44.33	3.55714285714286	Yes	No	I
PRDX2	XM_003760673.3	NC_045426.1	597	50.75	3.79411764705882	No	No	I
SRRM2	XM_031945654.1	NC_045426.1	8508	53.69	3.94759825327511	Yes	No	M
MIER3	XM_031965254.1	NC_045426.1	2319	50.84	4.390625	Yes	No	PI
GRB10	XM_031957210.1	NC_045426.1	1332	44.37	3.35294117647059	No	No	I
MANF	XM_031958620.1	NC_045426.1	543	45.49	4.24	No	No	I
DCAF1	XM_031958567.1	NC_045426.1	4530	46.29	3.4945652173913	No	No	I
LOC105749421	XM_012542267.3	NC_045426.1	819	57.02	4.15254237288136	No	No	I
OSR2	XM_031947037.1	NC_045426.1	936	56.09	4.453125	No	No	I
CRLF1	XM_031948191.1	NC_045426.1	1269	62.25	4.39252336448598	Yes	No	PI
HAPLN1	XM_031967228.1	NC_045426.1	1161	47.37	3.50909090909091	No	No	I
FAM166B	XM_031945374.1	NC_045426.1	960	53.85	3.85074626865672	No	No	UL
ASAP1	XM_031947199.1	NC_045426.1	3456	44.42	3.58139534883721	No	No	I
WNT3A	XM_031960370.1	NC_045426.1	1059	63.08	4.51724137931035	Yes	No	I
IKZF1	XM_023498279.2	NC_045426.1	1410	51.21	4.16	No	No	I
NOL4	XM_031946463.1	NC_045426.1	1557	46.31	3.51612903225806	No	No	I
TPM4	XM_003760993.4	NC_045426.1	855	47.60	3.6	No	No	I
LIF	XM_031948895.1	NC_045426.1	585	59.66	4.64285714285714	No	No	UL
CBWD1	XM_031943848.1	NC_045426.1	1110	40.81	3.96551724137931	No	No	I
SLC41A3	XM_012543671.3	NC_045426.1	1446	49.24	3.68493150684932	No	No	I
PTPRM	XM_031953751.1	NC_045426.1	4431	45.11	3.52808988764045	Yes	No	PI
SLC1A3	XM_023496131.2	NC_045426.1	1308	46.87	3.49206349206349	No	No	I
